,userName,Dataset Name,executionStartTime,model,var
1054,admin,ESM2G Total Cloud Fraction,9/2/2015 10:08,GFDL_ESM2G,pr
1055,admin,ESM2G Total Cloud Fraction,9/2/2015 10:08,GFDL_ESM2G,pr
1056,admin,ESM2G Total Cloud Fraction,9/2/2015 10:08,GFDL_ESM2G,pr
1057,admin,ESM2G Total Cloud Fraction,9/2/2015 10:08,GFDL_ESM2G,pr
1058,admin,ESM2G Total Cloud Fraction,9/2/2015 10:08,GFDL_ESM2G,clt
1059,admin,ESM2G Total Cloud Fraction,9/2/2015 10:08,GFDL_ESM2G,clt
1060,admin,ESM2G Total Cloud Fraction,9/2/2015 10:08,GFDL_ESM2G,clt
1061,admin,ESM2G Total Cloud Fraction,9/2/2015 10:08,GFDL_ESM2G,clt
1062,admin,ESM2G Total Cloud Fraction,9/2/2015 10:08,GFDL_ESM2G,clt
1063,admin,ESM2G Total Cloud Fraction,9/2/2015 10:08,GFDL_ESM2G,clt
1064,admin,ESM2G Total Cloud Fraction,9/2/2015 10:08,GFDL_ESM2G,clt
1065,admin,ESM2G Total Cloud Fraction,9/2/2015 10:08,GFDL_ESM2G,clt
1066,admin,ESM2G Total Cloud Fraction,9/2/2015 10:08,GFDL_ESM2G,clt
1067,admin,ESM2G Total Cloud Fraction,9/2/2015 10:08,GFDL_ESM2G,clt
1068,admin,ESM2G Total Cloud Fraction,9/2/2015 10:08,GFDL_ESM2G,pr
1069,admin,ESM2G Total Cloud Fraction,9/2/2015 10:08,GFDL_ESM2G,pr
1070,admin,ESM2G Total Cloud Fraction,9/2/2015 10:08,GFDL_ESM2G,pr
1071,admin,ESM2G Total Cloud Fraction,9/2/2015 10:08,GFDL_ESM2G,pr
1072,admin,ESM2G Total Cloud Fraction,9/2/2015 10:08,GFDL_ESM2G,pr
1073,admin,ESM2G Total Cloud Fraction,9/2/2015 10:08,GFDL_ESM2G,pr
1074,admin,ESM2G Total Cloud Fraction,9/2/2015 10:08,GFDL_ESM2G,pr
1075,admin,ESM2G Total Cloud Fraction,9/2/2015 10:08,GFDL_ESM2G,pr
1076,admin,ESM2G Total Cloud Fraction,9/2/2015 10:08,GFDL_ESM2G,clt
1077,admin,ESM2G Total Cloud Fraction,9/2/2015 10:08,GFDL_ESM2G,clt
1078,admin,ESM2G Total Cloud Fraction,9/2/2015 10:08,GFDL_ESM2G,clt
1079,admin,ESM2G Total Cloud Fraction,9/2/2015 10:08,GFDL_ESM2G,clt
1080,admin,ESM2G Total Cloud Fraction,9/2/2015 10:08,GFDL_ESM2G,clt
1081,admin,ESM2G Total Cloud Fraction,9/2/2015 10:08,GFDL_ESM2G,clt
1082,admin,ESM2G Total Cloud Fraction,9/2/2015 10:08,GFDL_ESM2G,clt
1083,admin,ESM2G Total Cloud Fraction,9/2/2015 10:08,GFDL_ESM2G,clt
1084,admin,ESM2G Total Cloud Fraction,9/2/2015 10:08,GFDL_ESM2G,clt
1085,admin,ESM2G Total Cloud Fraction,9/2/2015 10:08,GFDL_ESM2G,clt
1086,admin,ESM2G Total Cloud Fraction,9/2/2015 10:08,GFDL_ESM2G,pr
1087,admin,ESM2G Total Cloud Fraction,9/2/2015 10:08,GFDL_ESM2G,pr
1088,admin,ESM2G Total Cloud Fraction,9/2/2015 10:08,GFDL_ESM2G,pr
1089,admin,ESM2G Total Cloud Fraction,9/2/2015 10:08,GFDL_ESM2G,pr
1090,admin,ESM2G Total Cloud Fraction,9/2/2015 10:08,GFDL_ESM2G,pr
1091,admin,ESM2G Total Cloud Fraction,9/2/2015 10:08,GFDL_ESM2G,pr
1092,admin,ESM2G Total Cloud Fraction,9/2/2015 10:08,GFDL_ESM2G,pr
1093,admin,ESM2G Total Cloud Fraction,9/2/2015 10:08,GFDL_ESM2G,pr
1094,admin,ESM2G Total Cloud Fraction,9/2/2015 10:08,GFDL_ESM2G,clt
1095,admin,ESM2G Total Cloud Fraction,9/2/2015 10:08,GFDL_ESM2G,clt
1096,admin,ESM2G Total Cloud Fraction,9/2/2015 10:08,GFDL_ESM2G,clt
1097,admin,ESM2G Total Cloud Fraction,9/2/2015 10:08,GFDL_ESM2G,clt
1098,admin,ESM2G Total Cloud Fraction,9/2/2015 10:08,GFDL_ESM2G,clt
1099,admin,ESM2G Total Cloud Fraction,9/2/2015 10:08,GFDL_ESM2G,clt
1100,admin,ESM2G Total Cloud Fraction,9/2/2015 10:08,GFDL_ESM2G,clt
1101,admin,ESM2G Total Cloud Fraction,9/2/2015 10:08,GFDL_ESM2G,clt
1102,admin,ESM2G Total Cloud Fraction,9/2/2015 10:08,GFDL_ESM2G,clt
1103,admin,ESM2G Total Cloud Fraction,9/2/2015 10:08,GFDL_ESM2G,clt
1104,admin,ESM2G Total Cloud Fraction,9/2/2015 10:08,GFDL_ESM2G,pr
1105,admin,ESM2G Total Cloud Fraction,9/2/2015 10:08,GFDL_ESM2G,pr
1106,admin,ESM2G Total Cloud Fraction,9/2/2015 10:08,GFDL_ESM2G,pr
1107,admin,ESM2G Total Cloud Fraction,9/2/2015 10:08,GFDL_ESM2G,pr
1108,admin,ESM2G Total Cloud Fraction,9/2/2015 10:08,GFDL_ESM2G,pr
1109,admin,ESM2G Total Cloud Fraction,9/2/2015 10:08,GFDL_ESM2G,pr
1110,admin,ESM2G Total Cloud Fraction,9/2/2015 10:08,GFDL_ESM2G,pr
1111,admin,ESM2G Total Cloud Fraction,9/2/2015 10:08,GFDL_ESM2G,pr
1112,admin,ESM2G Total Cloud Fraction,9/2/2015 10:08,GFDL_ESM2G,clt
1113,admin,ESM2G Total Cloud Fraction,9/2/2015 10:08,GFDL_ESM2G,clt
1114,admin,ESM2G Total Cloud Fraction,9/2/2015 10:08,GFDL_ESM2G,clt
1115,admin,ESM2G Total Cloud Fraction,9/2/2015 10:08,GFDL_ESM2G,clt
1116,admin,ESM2G Total Cloud Fraction,9/2/2015 10:08,GFDL_ESM2G,clt
1117,admin,ESM2G Total Cloud Fraction,9/2/2015 10:08,GFDL_ESM2G,clt
1118,admin,ESM2G Total Cloud Fraction,9/2/2015 10:08,GFDL_ESM2G,clt
1119,admin,ESM2G Total Cloud Fraction,9/2/2015 10:08,GFDL_ESM2G,clt
1120,admin,ESM2G Total Cloud Fraction,9/2/2015 10:08,GFDL_ESM2G,clt
1121,admin,ESM2G Total Cloud Fraction,9/2/2015 10:08,GFDL_ESM2G,clt
1122,fpolverari,ESM2G Total Cloud Fraction,9/2/2015 14:50,GFDL_ESM2G,clt
1123,fpolverari,ESM2G Total Cloud Fraction,9/2/2015 14:50,GFDL_ESM2G,pr
1124,fpolverari,ESM2G Total Cloud Fraction,9/2/2015 14:50,GFDL_ESM2G,sfcWind
1125,dzermenodia,ESM2G Total Cloud Fraction,9/3/2015 08:03,GFDL_ESM2G,clt
1126,dzermenodia,ESM2G Total Cloud Fraction,9/3/2015 16:09,GFDL_ESM2G,clt
1127,dzermenodia,ESM2G Total Cloud Fraction,9/3/2015 16:10,GFDL_ESM2G,clt
1128,dzermenodia,ESM2G Total Cloud Fraction,9/3/2015 16:10,GFDL_ESM2G,clt
1129,dzermenodia,ESM2G Total Cloud Fraction,9/3/2015 16:10,GFDL_ESM2G,clt
1130,dzermenodia,ESM2G Total Cloud Fraction,9/3/2015 16:10,GFDL_ESM2G,clt
1131,admin,ESM2G Surface Temperature,9/1/2015 09:29,GFDL_ESM2G,ts
1132,admin,ESM2G Surface Temperature,9/1/2015 09:29,GFDL_ESM2G,uas
1133,admin,ESM2G Surface Temperature,9/1/2015 09:29,GFDL_ESM2G,clt
1134,admin,ESM2G Surface Temperature,9/1/2015 09:29,GFDL_ESM2G,ts
1135,admin,ESM2G Surface Temperature,9/1/2015 09:29,GFDL_ESM2G,ta
1136,admin,ESM2G Surface Temperature,9/1/2015 09:29,GFDL_ESM2G,ts
1137,admin,ESM2G Surface Temperature,9/1/2015 09:29,GFDL_ESM2G,uas
1138,admin,ESM2G Surface Temperature,9/1/2015 09:29,GFDL_ESM2G,clt
1139,admin,ESM2G Surface Temperature,9/1/2015 09:29,GFDL_ESM2G,ts
1140,admin,ESM2G Surface Temperature,9/1/2015 09:29,GFDL_ESM2G,ta
1141,btang,ESM2G Surface Temperature,9/1/2015 10:36,GFDL_ESM2G,pr
1142,btang,ESM2G Surface Temperature,9/1/2015 10:36,GFDL_ESM2G,pr
1143,btang,ESM2G Surface Temperature,9/1/2015 10:36,GFDL_ESM2G,ts
1144,czhai,ESM2G Surface Temperature,9/1/2015 10:57,GFDL_ESM2G,ts
1145,czhai,ESM2G Surface Temperature,9/1/2015 10:57,UKMO_HADGEM2-ES,ts
1146,lei,ESM2G Surface Temperature,9/1/2015 11:18,GFDL_ESM2G,ts
1147,lei,ESM2G Surface Temperature,9/1/2015 11:18,GISS_E2-H,tos
1148,lei,ESM2G Surface Temperature,9/1/2015 11:18,ARGO_ARGO,ot
1149,lei,ESM2G Surface Temperature,9/1/2015 11:18,GISS_E2-H,tos
1150,lei,ESM2G Surface Temperature,9/1/2015 11:22,GFDL_ESM2G,clt
1151,lei,ESM2G Surface Temperature,9/1/2015 11:22,GFDL_ESM2G,pr
1152,lei,ESM2G Surface Temperature,9/1/2015 11:22,GFDL_ESM2G,ts
1153,lei,ESM2G Surface Temperature,9/1/2015 12:14,GFDL_ESM2G,ts
1154,lei,ESM2G Surface Temperature,9/1/2015 12:14,MIROC_MIROC5,rlds
1155,lei,ESM2G Surface Temperature,9/1/2015 12:14,NASA_GPCP,pr
1156,lei,ESM2G Surface Temperature,9/1/2015 12:14,GFDL_ESM2G,ts
1157,lei,ESM2G Surface Temperature,9/1/2015 12:14,MIROC_MIROC5,hur
1158,lei,ESM2G Surface Temperature,9/1/2015 12:14,NASA_GPCP,pr
1159,lei,ESM2G Surface Temperature,9/1/2015 12:14,GFDL_ESM2G,ts
1160,lei,ESM2G Surface Temperature,9/1/2015 12:14,MIROC_MIROC5,rlds
1161,lei,ESM2G Surface Temperature,9/1/2015 12:14,NASA_GPCP,pr
1162,lei,ESM2G Surface Temperature,9/1/2015 12:14,GFDL_ESM2G,ts
1163,lei,ESM2G Surface Temperature,9/1/2015 12:14,MIROC_MIROC5,hur
1164,lei,ESM2G Surface Temperature,9/1/2015 12:14,NASA_GPCP,pr
1165,lei,ESM2G Surface Temperature,9/1/2015 12:55,GFDL_ESM2G,pr
1166,lei,ESM2G Surface Temperature,9/1/2015 12:55,GFDL_ESM2G,ts
1167,lei,ESM2G Surface Temperature,9/1/2015 12:55,GFDL_ESM2G,cli
1168,lei,ESM2G Surface Temperature,9/1/2015 12:55,GFDL_ESM2G,ts
1169,lei,ESM2G Surface Temperature,9/1/2015 12:55,GFDL_ESM2G,pr
1170,lei,ESM2G Surface Temperature,9/1/2015 12:55,GFDL_ESM2G,ts
1171,lei,ESM2G Surface Temperature,9/1/2015 12:55,GFDL_ESM2G,cli
1172,lei,ESM2G Surface Temperature,9/1/2015 12:55,GFDL_ESM2G,ts
1173,lei,ESM2G Surface Temperature,9/1/2015 12:59,GFDL_ESM2G,ts
1174,lei,ESM2G Surface Temperature,9/1/2015 12:59,NASA_MLS,ta
1175,lei,ESM2G Surface Temperature,9/1/2015 13:00,GFDL_ESM2G,ts
1176,lei,ESM2G Surface Temperature,9/1/2015 13:00,NASA_MLS,ta
1177,lei,ESM2G Surface Temperature,9/1/2015 13:00,GFDL_ESM2G,ts
1178,lei,ESM2G Surface Temperature,9/1/2015 13:00,NASA_MLS,ta
1179,lei,ESM2G Surface Temperature,9/1/2015 13:00,GFDL_ESM2G,ts
1180,lei,ESM2G Surface Temperature,9/1/2015 13:00,NASA_MLS,ta
1181,lei,ESM2G Surface Temperature,9/1/2015 13:00,GFDL_ESM2G,ts
1182,lei,ESM2G Surface Temperature,9/1/2015 13:00,NASA_MLS,ta
1183,jteixeira,ESM2G Surface Temperature,9/1/2015 13:34,GFDL_ESM2G,clt
1184,jteixeira,ESM2G Surface Temperature,9/1/2015 13:34,GFDL_ESM2G,sfcWind
1185,jteixeira,ESM2G Surface Temperature,9/1/2015 13:34,GFDL_ESM2G,ts
1186,jteixeira,ESM2G Surface Temperature,9/1/2015 13:35,GFDL_ESM2G,clt
1187,jteixeira,ESM2G Surface Temperature,9/1/2015 13:35,GFDL_ESM2G,sfcWind
1188,jteixeira,ESM2G Surface Temperature,9/1/2015 13:35,GFDL_ESM2G,ts
1189,jteixeira,ESM2G Surface Temperature,9/1/2015 13:36,GFDL_ESM2G,clt
1190,jteixeira,ESM2G Surface Temperature,9/1/2015 13:36,GFDL_ESM2G,ts
1191,jteixeira,ESM2G Surface Temperature,9/1/2015 13:36,GFDL_ESM2G,vas
1192,jteixeira,ESM2G Surface Temperature,9/1/2015 13:36,GFDL_ESM2G,sfcWind
1193,jteixeira,ESM2G Surface Temperature,9/1/2015 13:36,GFDL_ESM2G,clt
1194,jteixeira,ESM2G Surface Temperature,9/1/2015 13:36,GFDL_ESM2G,sfcWind
1195,jteixeira,ESM2G Surface Temperature,9/1/2015 13:36,GFDL_ESM2G,ts
1196,jteixeira,ESM2G Surface Temperature,9/1/2015 13:36,GFDL_ESM2G,clt
1197,jteixeira,ESM2G Surface Temperature,9/1/2015 13:36,GFDL_ESM2G,ts
1198,jteixeira,ESM2G Surface Temperature,9/1/2015 13:36,GFDL_ESM2G,vas
1199,jteixeira,ESM2G Surface Temperature,9/1/2015 13:36,GFDL_ESM2G,sfcWind
1200,jteixeira,ESM2G Surface Temperature,9/1/2015 13:36,GFDL_ESM2G,clt
1201,jteixeira,ESM2G Surface Temperature,9/1/2015 13:36,GFDL_ESM2G,sfcWind
1202,jteixeira,ESM2G Surface Temperature,9/1/2015 13:36,GFDL_ESM2G,ts
1203,jteixeira,ESM2G Surface Temperature,9/1/2015 13:38,GFDL_ESM2G,sfcWind
1204,jteixeira,ESM2G Surface Temperature,9/1/2015 13:38,GFDL_ESM2G,ts
1205,jteixeira,ESM2G Surface Temperature,9/1/2015 13:46,GFDL_ESM2G,clt
1206,jteixeira,ESM2G Surface Temperature,9/1/2015 13:46,GFDL_ESM2G,ts
1207,jteixeira,ESM2G Surface Temperature,9/1/2015 13:46,GFDL_ESM2G,wap
1208,jteixeira,ESM2G Surface Temperature,9/1/2015 13:46,GFDL_ESM2G,clt
1209,jteixeira,ESM2G Surface Temperature,9/1/2015 13:46,GFDL_ESM2G,tos
1210,jteixeira,ESM2G Surface Temperature,9/1/2015 13:46,GFDL_ESM2G,wap
1211,btang,ESM2G Surface Temperature,9/1/2015 14:46,GFDL_ESM2G,sfcWind
1212,btang,ESM2G Surface Temperature,9/1/2015 14:46,GFDL_ESM2G,ts
1213,btang,ESM2G Surface Temperature,9/1/2015 14:46,GFDL_ESM2G,vas
1214,btang,ESM2G Surface Temperature,9/1/2015 14:46,GFDL_ESM2G,sfcWind
1215,btang,ESM2G Surface Temperature,9/1/2015 14:46,GFDL_ESM2G,tos
1216,btang,ESM2G Surface Temperature,9/1/2015 14:46,GFDL_ESM2G,vas
1217,fcannon,ESM2G Surface Temperature,9/1/2015 16:33,GFDL_ESM2G,ts
1218,fcannon,ESM2G Surface Temperature,9/1/2015 16:34,GFDL_ESM2G,ts
1219,fcannon,ESM2G Surface Temperature,9/1/2015 16:34,GFDL_ESM2G,tos
1220,fcannon,ESM2G Surface Temperature,9/1/2015 16:34,GFDL_ESM2G,tos
1221,jteixeira,ESM2G Surface Temperature,9/2/2015 10:34,GFDL_ESM2G,ts
1222,ksauter,ESM2G Surface Temperature,9/2/2015 14:42,GFDL_ESM2G,sfcWind
1223,ksauter,ESM2G Surface Temperature,9/2/2015 14:42,GFDL_ESM2G,ts
1224,ochimborazo,ESM2G Surface Temperature,9/3/2015 14:59,GFDL_ESM2G,pr
1225,ochimborazo,ESM2G Surface Temperature,9/3/2015 14:59,GFDL_ESM2G,pr
1226,ochimborazo,ESM2G Surface Temperature,9/3/2015 14:59,GFDL_ESM2G,ts
1227,ochimborazo,ESM2G Surface Temperature,9/3/2015 14:59,GFDL_ESM2G,pr
1228,ochimborazo,ESM2G Surface Temperature,9/3/2015 14:59,GFDL_ESM2G,ts
1229,ochimborazo,ESM2G Surface Temperature,9/3/2015 14:59,GFDL_ESM2G,pr
1230,ochimborazo,ESM2G Surface Temperature,9/3/2015 14:59,GFDL_ESM2G,pr
1231,ochimborazo,ESM2G Surface Temperature,9/3/2015 14:59,GFDL_ESM2G,ts
1232,ochimborazo,ESM2G Surface Temperature,9/3/2015 14:59,GFDL_ESM2G,pr
1233,ochimborazo,ESM2G Surface Temperature,9/3/2015 14:59,GFDL_ESM2G,ts
1234,lei,ESM2G Sea Surface Temperature,9/1/2015 11:23,GFDL_ESM2G,clt
1235,lei,ESM2G Sea Surface Temperature,9/1/2015 11:23,GFDL_ESM2G,tos
1236,lei,ESM2G Sea Surface Temperature,9/1/2015 11:23,GFDL_ESM2G,wap
1237,lei,ESM2G Sea Surface Temperature,9/1/2015 11:25,ARGO_ARGO,ot
1238,lei,ESM2G Sea Surface Temperature,9/1/2015 11:25,GFDL_ESM2G,tos
1239,lei,ESM2G Sea Surface Temperature,9/1/2015 12:04,ARGO_ARGO,ot
1240,lei,ESM2G Sea Surface Temperature,9/1/2015 12:04,GFDL_ESM2G,rlut
1241,lei,ESM2G Sea Surface Temperature,9/1/2015 12:04,GFDL_ESM2G,tos
1242,jteixeira,ESM2G Sea Surface Temperature,9/1/2015 13:26,ARGO_ARGO,ot
1243,jteixeira,ESM2G Sea Surface Temperature,9/1/2015 13:26,GFDL_ESM2G,tos
1244,admin,ESM2G Sea Surface Temperature,9/1/2015 13:40,GFDL_ESM2G,clt
1245,admin,ESM2G Sea Surface Temperature,9/1/2015 13:40,GFDL_ESM2G,sfcWind
1246,admin,ESM2G Sea Surface Temperature,9/1/2015 13:40,GFDL_ESM2G,tos
1247,jteixeira,ESM2G Sea Surface Temperature,9/1/2015 13:46,GFDL_ESM2G,clt
1248,jteixeira,ESM2G Sea Surface Temperature,9/1/2015 13:46,GFDL_ESM2G,ts
1249,jteixeira,ESM2G Sea Surface Temperature,9/1/2015 13:46,GFDL_ESM2G,wap
1250,jteixeira,ESM2G Sea Surface Temperature,9/1/2015 13:46,GFDL_ESM2G,clt
1251,jteixeira,ESM2G Sea Surface Temperature,9/1/2015 13:46,GFDL_ESM2G,tos
1252,jteixeira,ESM2G Sea Surface Temperature,9/1/2015 13:46,GFDL_ESM2G,wap
1253,btang,ESM2G Sea Surface Temperature,9/1/2015 13:46,GFDL_ESM2G,clt
1254,btang,ESM2G Sea Surface Temperature,9/1/2015 13:46,GFDL_ESM2G,tos
1255,btang,ESM2G Sea Surface Temperature,9/1/2015 13:46,GFDL_ESM2G,uas
1256,btang,ESM2G Sea Surface Temperature,9/1/2015 13:47,GFDL_ESM2G,clt
1257,btang,ESM2G Sea Surface Temperature,9/1/2015 13:47,GFDL_ESM2G,sfcWind
1258,btang,ESM2G Sea Surface Temperature,9/1/2015 13:47,GFDL_ESM2G,tos
1259,jteixeira,ESM2G Sea Surface Temperature,9/1/2015 13:48,GFDL_ESM2G,pr
1260,jteixeira,ESM2G Sea Surface Temperature,9/1/2015 13:48,GFDL_ESM2G,tos
1261,btang,ESM2G Sea Surface Temperature,9/1/2015 14:46,GFDL_ESM2G,sfcWind
1262,btang,ESM2G Sea Surface Temperature,9/1/2015 14:46,GFDL_ESM2G,ts
1263,btang,ESM2G Sea Surface Temperature,9/1/2015 14:46,GFDL_ESM2G,vas
1264,btang,ESM2G Sea Surface Temperature,9/1/2015 14:46,GFDL_ESM2G,sfcWind
1265,btang,ESM2G Sea Surface Temperature,9/1/2015 14:46,GFDL_ESM2G,tos
1266,btang,ESM2G Sea Surface Temperature,9/1/2015 14:46,GFDL_ESM2G,vas
1267,emaroon,ESM2G Sea Surface Temperature,9/1/2015 15:45,GFDL_ESM2G,tos
1268,emaroon,ESM2G Sea Surface Temperature,9/1/2015 15:45,NASA_TRMM,pr
1269,emaroon,ESM2G Sea Surface Temperature,9/1/2015 15:48,GFDL_ESM2G,tos
1270,fcannon,ESM2G Sea Surface Temperature,9/1/2015 16:01,GFDL_ESM2G,tos
1271,fcannon,ESM2G Sea Surface Temperature,9/1/2015 16:01,GFDL_ESM2G,tos
1272,fcannon,ESM2G Sea Surface Temperature,9/1/2015 16:01,GFDL_ESM2G,tos
1273,fcannon,ESM2G Sea Surface Temperature,9/1/2015 16:01,GFDL_ESM2G,tos
1274,emaroon,ESM2G Sea Surface Temperature,9/1/2015 16:28,GFDL_ESM2G,pr
1275,emaroon,ESM2G Sea Surface Temperature,9/1/2015 16:28,GFDL_ESM2G,tos
1276,fcannon,ESM2G Sea Surface Temperature,9/1/2015 16:34,GFDL_ESM2G,ts
1277,fcannon,ESM2G Sea Surface Temperature,9/1/2015 16:34,GFDL_ESM2G,tos
1278,fcannon,ESM2G Sea Surface Temperature,9/1/2015 16:34,GFDL_ESM2G,tos
1279,fcannon,ESM2G Sea Surface Temperature,9/1/2015 16:34,GFDL_ESM2G,ts
1280,fcannon,ESM2G Sea Surface Temperature,9/1/2015 16:34,GFDL_ESM2G,tos
1281,fcannon,ESM2G Sea Surface Temperature,9/1/2015 16:34,GFDL_ESM2G,tos
1282,ksauter,ESM2G Sea Surface Temperature,9/1/2015 17:14,GFDL_ESM2G,clt
1283,ksauter,ESM2G Sea Surface Temperature,9/1/2015 17:14,GFDL_ESM2G,pr
1284,ksauter,ESM2G Sea Surface Temperature,9/1/2015 17:14,GFDL_ESM2G,tos
1285,fcannon,ESM2G Sea Surface Temperature,9/1/2015 17:23,GFDL_ESM2G,tos
1286,caquilinger,ESM2G Sea Surface Temperature,9/1/2015 21:15,GFDL_ESM2G,sfcWind
1287,caquilinger,ESM2G Sea Surface Temperature,9/1/2015 21:15,GFDL_ESM2G,tos
1288,btang,ESM2G Sea Surface Temperature,9/1/2015 21:57,GFDL_ESM2G,zos
1289,btang,ESM2G Sea Surface Temperature,9/1/2015 21:57,NASA_GRACE,zl
1290,btang,ESM2G Sea Surface Temperature,9/1/2015 21:57,GFDL_ESM2G,tos
1291,btang,ESM2G Sea Surface Temperature,9/1/2015 21:57,NASA_AMSRE,tos
1292,emaroon,ESM2G Sea Surface Temperature,9/2/2015 14:45,GFDL_ESM2G,sfcWind
1293,emaroon,ESM2G Sea Surface Temperature,9/2/2015 14:45,GFDL_ESM2G,tos
1294,fcannon,ESM2G Sea Surface Temperature,9/2/2015 16:10,GFDL_ESM2G,pr
1295,fcannon,ESM2G Sea Surface Temperature,9/2/2015 16:10,GFDL_ESM2G,tos
1296,fcannon,ESM2G Sea Surface Temperature,9/2/2015 16:10,GFDL_ESM2G,pr
1297,fcannon,ESM2G Sea Surface Temperature,9/2/2015 16:10,GFDL_ESM2G,tos
1298,fcannon,ESM2G Sea Surface Temperature,9/2/2015 16:10,GFDL_ESM2G,pr
1299,fcannon,ESM2G Sea Surface Temperature,9/2/2015 16:10,GFDL_ESM2G,tos
1300,fcannon,ESM2G Sea Surface Temperature,9/2/2015 16:10,GFDL_ESM2G,pr
1301,fcannon,ESM2G Sea Surface Temperature,9/2/2015 16:10,GFDL_ESM2G,tos
1302,fcannon,ESM2G Sea Surface Temperature,9/2/2015 16:11,GFDL_ESM2G,pr
1303,fcannon,ESM2G Sea Surface Temperature,9/2/2015 16:11,GFDL_ESM2G,tos
1304,fcannon,ESM2G Sea Surface Temperature,9/2/2015 16:11,GFDL_ESM2G,pr
1305,fcannon,ESM2G Sea Surface Temperature,9/2/2015 16:12,GFDL_ESM2G,pr
1306,fcannon,ESM2G Sea Surface Temperature,9/2/2015 16:12,GFDL_ESM2G,tos
1307,fcannon,ESM2G Sea Surface Temperature,9/2/2015 16:13,GFDL_ESM2G,pr
1308,fcannon,ESM2G Sea Surface Temperature,9/2/2015 16:13,GFDL_ESM2G,tos
1309,fcannon,ESM2G Sea Surface Temperature,9/2/2015 16:14,GFDL_ESM2G,pr
1310,fcannon,ESM2G Sea Surface Temperature,9/2/2015 16:14,GFDL_ESM2G,tos
1311,admin,ESM2G Sea Surface Temperature,9/3/2015 13:08,GFDL_ESM2G,pr
1312,admin,ESM2G Sea Surface Temperature,9/3/2015 13:08,GFDL_ESM2G,tos
1313,admin,ESM2G Sea Surface Temperature,9/3/2015 13:10,CSIRO_MK3.6,sfcWind
1314,admin,ESM2G Sea Surface Temperature,9/3/2015 13:10,GFDL_ESM2G,tos
1315,admin,ESM2G Sea Surface Temperature,9/3/2015 13:11,CSIRO_MK3.6,cli
1316,admin,ESM2G Sea Surface Temperature,9/3/2015 13:11,GFDL_ESM2G,tos
1317,admin,ESM2G Eastward Near-Surface Wind,9/1/2015 09:29,GFDL_ESM2G,ts
1318,admin,ESM2G Eastward Near-Surface Wind,9/1/2015 09:29,GFDL_ESM2G,uas
1319,admin,ESM2G Eastward Near-Surface Wind,9/1/2015 09:29,GFDL_ESM2G,clt
1320,admin,ESM2G Eastward Near-Surface Wind,9/1/2015 09:29,GFDL_ESM2G,ts
1321,admin,ESM2G Eastward Near-Surface Wind,9/1/2015 09:29,GFDL_ESM2G,ta
1322,czhai,ESM2G Eastward Near-Surface Wind,9/1/2015 10:59,GFDL_ESM2G,uas
1323,czhai,ESM2G Eastward Near-Surface Wind,9/1/2015 10:59,GFDL_ESM2G,vas
1324,czhai,ESM2G Eastward Near-Surface Wind,9/1/2015 10:59,GFDL_ESM2G,pr
1325,jteixeira,ESM2G Eastward Near-Surface Wind,9/1/2015 13:37,GFDL_ESM2G,sfcWind
1326,jteixeira,ESM2G Eastward Near-Surface Wind,9/1/2015 13:37,GFDL_ESM2G,uas
1327,btang,ESM2G Eastward Near-Surface Wind,9/1/2015 13:45,GFDL_ESM2G,clt
1328,btang,ESM2G Eastward Near-Surface Wind,9/1/2015 13:45,GFDL_ESM2G,pr
1329,btang,ESM2G Eastward Near-Surface Wind,9/1/2015 13:45,GFDL_ESM2G,uas
1330,btang,ESM2G Eastward Near-Surface Wind,9/1/2015 13:46,GFDL_ESM2G,clt
1331,btang,ESM2G Eastward Near-Surface Wind,9/1/2015 13:46,GFDL_ESM2G,tos
1332,btang,ESM2G Eastward Near-Surface Wind,9/1/2015 13:46,GFDL_ESM2G,uas
1333,czhai,ESM2G Northward Near-Surface Wind,9/1/2015 10:59,GFDL_ESM2G,uas
1334,czhai,ESM2G Northward Near-Surface Wind,9/1/2015 10:59,GFDL_ESM2G,vas
1335,czhai,ESM2G Northward Near-Surface Wind,9/1/2015 10:59,GFDL_ESM2G,pr
1336,jteixeira,ESM2G Northward Near-Surface Wind,9/1/2015 13:36,GFDL_ESM2G,clt
1337,jteixeira,ESM2G Northward Near-Surface Wind,9/1/2015 13:36,GFDL_ESM2G,ts
1338,jteixeira,ESM2G Northward Near-Surface Wind,9/1/2015 13:36,GFDL_ESM2G,vas
1339,jteixeira,ESM2G Northward Near-Surface Wind,9/1/2015 13:36,GFDL_ESM2G,sfcWind
1340,jteixeira,ESM2G Northward Near-Surface Wind,9/1/2015 13:36,GFDL_ESM2G,clt
1341,jteixeira,ESM2G Northward Near-Surface Wind,9/1/2015 13:36,GFDL_ESM2G,sfcWind
1342,jteixeira,ESM2G Northward Near-Surface Wind,9/1/2015 13:36,GFDL_ESM2G,ts
1343,btang,ESM2G Northward Near-Surface Wind,9/1/2015 14:46,GFDL_ESM2G,sfcWind
1344,btang,ESM2G Northward Near-Surface Wind,9/1/2015 14:46,GFDL_ESM2G,ts
1345,btang,ESM2G Northward Near-Surface Wind,9/1/2015 14:46,GFDL_ESM2G,vas
1346,btang,ESM2G Northward Near-Surface Wind,9/1/2015 14:46,GFDL_ESM2G,sfcWind
1347,btang,ESM2G Northward Near-Surface Wind,9/1/2015 14:46,GFDL_ESM2G,tos
