id,executionStartTime,model,var,userName
2953,9/1/2015 00:02,ecmwf_interim,hur,czhai
2953,9/1/2015 00:02,nasa_airs,tas,czhai
2953,9/1/2015 00:02,nasa_ceres,rlus,czhai
2954,9/1/2015 00:11,GFDL_ESM2G,hur,czhai
2955,9/1/2015 00:13,ECMWF_interim,uas,czhai
2957,9/1/2015 00:15,NASA_AMSRE,tos,czhai
2958,9/1/2015 00:15,NASA_AMSRE,tos,czhai
2959,9/1/2015 00:16,ECMWF_interim,hur,czhai
2960,9/1/2015 00:17,NCAR_CAM5,cli,czhai
2961,9/1/2015 00:21,NCAR_CAM5,cli,czhai
2962,9/1/2015 00:21,gfdl_esm2g,clt,czhai
2962,9/1/2015 00:21,gfdl_esm2g,pr,czhai
2963,9/1/2015 00:23,gfdl_esm2g,clt,czhai
2963,9/1/2015 00:23,gfdl_esm2g,pr,czhai
2964,9/1/2015 00:23,gfdl_esm2g,pr,czhai
2964,9/1/2015 00:23,ncar_cam5,pr,czhai
2965,9/1/2015 02:00,GFDL_ESM2G,pr,lei
2966,9/1/2015 09:07,GFDL_ESM2G,pr,admin
2968,9/1/2015 09:28,GFDL_ESM2G,pr,admin
2969,9/1/2015 09:28,GFDL_ESM2G,clt,admin
2970,9/1/2015 09:29,GFDL_ESM2G,ts,admin
2971,9/1/2015 09:29,GFDL_ESM2G,uas,admin
2972,9/1/2015 09:29,GFDL_ESM2G,clt,admin
2973,9/1/2015 09:29,GFDL_ESM2G,ts,admin
2974,9/1/2015 09:29,GFDL_ESM2G,ta,admin
2975,9/1/2015 10:07,gfdl_esm2g,pr,lei
2975,9/1/2015 10:07,nasa_mls,ta,lei
2976,9/1/2015 10:07,gfdl_esm2g,pr,lei
2976,9/1/2015 10:07,nasa_mls,ta,lei
2977,9/1/2015 10:07,gfdl_esm2g,pr,lei
2977,9/1/2015 10:07,nasa_mls,ta,lei
2978,9/1/2015 10:07,gfdl_esm2g,pr,lei
2978,9/1/2015 10:07,nasa_mls,ta,lei
2979,9/1/2015 10:08,gfdl_esm2g,pr,lei
2979,9/1/2015 10:08,nasa_mls,hus,lei
2980,9/1/2015 10:24,argo_argo,ot,lei
2980,9/1/2015 10:24,gfdl_esm2g,sfcWind,lei
2981,9/1/2015 10:25,argo_argo,os,lei
2981,9/1/2015 10:25,gfdl_esm2g,pr,lei
2982,9/1/2015 10:26,gfdl_cm3,pr,lei
2982,9/1/2015 10:26,gfdl_esm2g,pr,lei
2983,9/1/2015 10:26,gfdl_esm2g,pr,lei
2984,9/1/2015 10:28,gfdl_esm2g,pr,lei
2985,9/1/2015 10:34,gfdl_esm2g,pr,lei
2986,9/1/2015 10:34,gfdl_esm2g,clt,lei
2986,9/1/2015 10:34,gfdl_esm2g,pr,lei
2987,9/1/2015 10:36,gfdl_esm2g,pr,btang
2988,9/1/2015 10:36,gfdl_esm2g,pr,btang
2988,9/1/2015 10:36,gfdl_esm2g,ts,btang
2989,9/1/2015 10:41,gfdl_esm2g,clt,lei
2989,9/1/2015 10:41,gfdl_esm2g,pr,lei
2990,9/1/2015 10:43,gfdl_esm2g,clt,lei
2990,9/1/2015 10:43,nasa_mls,ta,lei
2991,9/1/2015 10:43,gfdl_esm2g,clt,lei
2991,9/1/2015 10:43,nasa_mls,ta,lei
2992,9/1/2015 10:45,gfdl_esm2g,pr,btang
2993,9/1/2015 10:45,gfdl_esm2g,pr,btang
2993,9/1/2015 10:45,nasa_mls,ta,btang
2994,9/1/2015 10:46,cccma_canam4,pr,btang
2994,9/1/2015 10:46,gfdl_esm2g,pr,btang
2995,9/1/2015 10:46,giss_e2-h,pr,btang
2995,9/1/2015 10:46,giss_e2-r,pr,btang
2996,9/1/2015 10:48,ecmwf_interim,clt,btang
2997,9/1/2015 10:49,gfdl_esm2g,clt,btang
2997,9/1/2015 10:49,gfdl_esm2g,pr,btang
2998,9/1/2015 10:51,gfdl_esm2g,clt,lei
2998,9/1/2015 10:51,gfdl_esm2g,pr,lei
2999,9/1/2015 10:54,gfdl_esm2g,clt,admin
2999,9/1/2015 10:54,gfdl_esm2g,pr,admin
3000,9/1/2015 10:55,gfdl_esm2g,pr,admin
3000,9/1/2015 10:55,giss_e2-h,pr,admin
3001,9/1/2015 10:55,gfdl_esm2g,pr,admin
3001,9/1/2015 10:55,giss_e2-h,clt,admin
3002,9/1/2015 10:57,gfdl_esm2g,ts,czhai
3002,9/1/2015 10:57,ukmo_hadgem2-es,ts,czhai
3003,9/1/2015 10:59,gfdl_esm2g,uas,czhai
3003,9/1/2015 10:59,gfdl_esm2g,vas,czhai
3004,9/1/2015 10:59,gfdl_esm2g,pr,czhai
3005,9/1/2015 11:03,gfdl_esm2g,pr,lei
3005,9/1/2015 11:03,giss_e2-r,pr,lei
3006,9/1/2015 11:04,gfdl_esm2g,ta,lei
3006,9/1/2015 11:04,nasa_mls,ta,lei
3007,9/1/2015 11:04,gfdl_esm2g,ta,lei
3007,9/1/2015 11:04,nasa_mls,ta,lei
3008,9/1/2015 11:04,gfdl_esm2g,ta,lei
3008,9/1/2015 11:04,nasa_mls,ta,lei
3009,9/1/2015 11:04,gfdl_esm2g,hur,czhai
3009,9/1/2015 11:04,gfdl_esm2g,hus,czhai
3009,9/1/2015 11:04,gfdl_esm2g,ta,czhai
3010,9/1/2015 11:05,cccma_canam4,ta,lei
3010,9/1/2015 11:05,gfdl_esm2g,ta,lei
3011,9/1/2015 11:08,gfdl_esm2g,hur,czhai
3011,9/1/2015 11:08,gfdl_esm2g,hus,czhai
3011,9/1/2015 11:08,gfdl_esm2g,ta,czhai
3012,9/1/2015 11:11,ncc_noresm,hur,czhai
3012,9/1/2015 11:11,ncc_noresm,hus,czhai
3012,9/1/2015 11:11,ncc_noresm,ta,czhai
3013,9/1/2015 11:16,ARGO_ARGO,ot,lei
3014,9/1/2015 11:16,ARGO_ARGO,ot,lei
3015,9/1/2015 11:16,NASA_MLS,ta,lei
3016,9/1/2015 11:17,NASA_MLS,hus,lei
3017,9/1/2015 11:17,GFDL_ESM2G,rlds,lei
3018,9/1/2015 11:18,gfdl_esm2g,ts,lei
3018,9/1/2015 11:18,giss_e2-h,tos,lei
3019,9/1/2015 11:18,argo_argo,ot,lei
3019,9/1/2015 11:18,giss_e2-h,tos,lei
3020,9/1/2015 11:19,argo_argo,ot,lei
3021,9/1/2015 11:20,argo_argo,ot,lei
3022,9/1/2015 11:20,ncc_noresm,hur,czhai
3022,9/1/2015 11:20,ncc_noresm,hus,czhai
3022,9/1/2015 11:20,ncc_noresm,ta,czhai
3023,9/1/2015 11:21,ncc_noresm,hur,czhai
3023,9/1/2015 11:21,ncc_noresm,hus,czhai
3023,9/1/2015 11:21,ncc_noresm,ta,czhai
3024,9/1/2015 11:22,gfdl_esm2g,clt,lei
3024,9/1/2015 11:22,gfdl_esm2g,pr,lei
3024,9/1/2015 11:22,gfdl_esm2g,ts,lei
3025,9/1/2015 11:23,gfdl_esm2g,clt,lei
3025,9/1/2015 11:23,gfdl_esm2g,tos,lei
3025,9/1/2015 11:23,gfdl_esm2g,wap,lei
3026,9/1/2015 11:25,argo_argo,ot,lei
3026,9/1/2015 11:25,gfdl_esm2g,tos,lei
3027,9/1/2015 11:27,ARGO_ARGO,ot,lei
3028,9/1/2015 11:30,ARGO_ARGO,ot,lei
3029,9/1/2015 11:31,argo_argo,ot,lei
3029,9/1/2015 11:31,gfdl_esm2g,pr,lei
3030,9/1/2015 11:31,argo_argo,ot,czhai
3030,9/1/2015 11:31,gfdl_esm2g,pr,czhai
3031,9/1/2015 11:32,gfdl_esm2g,pr,lei
3031,9/1/2015 11:32,gfdl_esm2g,ta,lei
3032,9/1/2015 11:33,argo_argo,ot,lei
3032,9/1/2015 11:33,gfdl_esm2g,pr,lei
3033,9/1/2015 11:33,GFDL_ESM2G,ta,lei
3034,9/1/2015 11:36,GFDL_ESM2G,ta,lei
3035,9/1/2015 11:37,ARGO_ARGO,ot,lei
3036,9/1/2015 11:37,ARGO_ARGO,ot,lei
3037,9/1/2015 11:42,argo_argo,ot,lei
3037,9/1/2015 11:42,gfdl_esm2g,pr,lei
3038,9/1/2015 11:45,ARGO_ARGO,os,lei
3039,9/1/2015 11:49,ARGO_ARGO,os,lei
3040,9/1/2015 11:49,ARGO_ARGO,ot,lei
3041,9/1/2015 11:57,argo_argo,ot,lei
3041,9/1/2015 11:57,gfdl_esm2g,pr,lei
3042,9/1/2015 12:00,argo_argo,ot,lei
3042,9/1/2015 12:00,gfdl_esm2g,pr,lei
3043,9/1/2015 12:02,argo_argo,ot,lei
3043,9/1/2015 12:02,gfdl_esm2g,pr,lei
3044,9/1/2015 12:04,argo_argo,ot,lei
3044,9/1/2015 12:04,gfdl_esm2g,rlut,lei
3044,9/1/2015 12:04,gfdl_esm2g,tos,lei
3045,9/1/2015 12:05,argo_argo,ot,lei
3045,9/1/2015 12:05,gfdl_esm2g,rlut,lei
3045,9/1/2015 12:05,nasa_modis,clt,lei
3046,9/1/2015 12:09,argo_argo,ot,lei
3046,9/1/2015 12:09,gfdl_esm2g,rlut,lei
3046,9/1/2015 12:09,nasa_modis,clt,lei
3047,9/1/2015 12:09,gfdl_esm2g,rlus,lei
3047,9/1/2015 12:09,giss_e2-h,ts,lei
3048,9/1/2015 12:09,gfdl_esm2g,rlus,lei
3048,9/1/2015 12:09,giss_e2-h,cli,lei
3049,9/1/2015 12:12,argo_argo,ot,lei
3049,9/1/2015 12:12,gfdl_esm2g,pr,lei
3050,9/1/2015 12:13,argo_argo,ot,lei
3050,9/1/2015 12:13,gfdl_esm2g,pr,lei
3051,9/1/2015 12:14,gfdl_esm2g,ts,lei
3051,9/1/2015 12:14,miroc_miroc5,rlds,lei
3051,9/1/2015 12:14,nasa_gpcp,pr,lei
3052,9/1/2015 12:14,gfdl_esm2g,ts,lei
3052,9/1/2015 12:14,miroc_miroc5,hur,lei
3052,9/1/2015 12:14,nasa_gpcp,pr,lei
3053,9/1/2015 12:17,argo_argo,ot,lei
3053,9/1/2015 12:17,gfdl_esm2g,ta,lei
3054,9/1/2015 12:17,argo_argo,ot,lei
3054,9/1/2015 12:17,gfdl_esm2g,ta,lei
3055,9/1/2015 12:18,argo_argo,ot,lei
3055,9/1/2015 12:18,gfdl_esm2g,ta,lei
3056,9/1/2015 12:18,argo_argo,ot,lei
3056,9/1/2015 12:18,gfdl_esm2g,ta,lei
3057,9/1/2015 12:18,argo_argo,ot,lei
3057,9/1/2015 12:18,gfdl_esm2g,ta,lei
3058,9/1/2015 12:20,argo_argo,ot,lei
3058,9/1/2015 12:20,gfdl_esm2g,ta,lei
3059,9/1/2015 12:20,argo_argo,ot,lei
3059,9/1/2015 12:20,gfdl_esm2g,ta,lei
3060,9/1/2015 12:21,argo_argo,ot,lei
3060,9/1/2015 12:21,gfdl_esm2g,ta,lei
3061,9/1/2015 12:22,argo_argo,ot,lei
3061,9/1/2015 12:22,gfdl_esm2g,ta,lei
3062,9/1/2015 12:23,argo_argo,ot,lei
3062,9/1/2015 12:23,gfdl_esm2g,pr,lei
3063,9/1/2015 12:24,gfdl_esm2g,pr,lei
3064,9/1/2015 12:24,argo_argo,os,lei
3064,9/1/2015 12:24,gfdl_esm2g,pr,lei
3065,9/1/2015 12:24,argo_argo,ot,lei
3065,9/1/2015 12:24,gfdl_esm2g,pr,lei
3066,9/1/2015 12:25,argo_argo,ot,lei
3066,9/1/2015 12:25,gfdl_esm2g,ta,lei
3067,9/1/2015 12:38,argo_argo,ot,lei
3067,9/1/2015 12:38,gfdl_esm2g,pr,lei
3068,9/1/2015 12:46,GFDL_ESM2G,pr,lei
3069,9/1/2015 12:48,GFDL_ESM2G,pr,lei
3071,9/1/2015 12:52,GFDL_ESM2G,pr,lei
3072,9/1/2015 12:53,GFDL_ESM2G,pr,admin
3073,9/1/2015 12:53,GFDL_ESM2G,pr,admin
3074,9/1/2015 12:54,GFDL_ESM2G,ta,admin
3075,9/1/2015 12:54,gfdl_esm2g,pr,admin
3076,9/1/2015 12:55,gfdl_esm2g,pr,lei
3076,9/1/2015 12:55,gfdl_esm2g,ts,lei
3077,9/1/2015 12:55,gfdl_esm2g,cli,lei
3077,9/1/2015 12:55,gfdl_esm2g,ts,lei
3078,9/1/2015 12:55,gfdl_esm2g,pr,admin
3079,9/1/2015 12:59,gfdl_esm2g,ts,lei
3079,9/1/2015 12:59,nasa_mls,ta,lei
3080,9/1/2015 13:00,gfdl_esm2g,ts,lei
3080,9/1/2015 13:00,nasa_mls,ta,lei
3081,9/1/2015 13:00,gfdl_esm2g,ts,lei
3081,9/1/2015 13:00,nasa_mls,ta,lei
3082,9/1/2015 13:01,ARGO_ARGO,ot,lei
3083,9/1/2015 13:01,argo_argo,ot,btang
3083,9/1/2015 13:01,gfdl_esm2g,pr,btang
3084,9/1/2015 13:02,GFDL_ESM2G,pr,btang
3085,9/1/2015 13:03,GISS_E2-H,ta,lei
3086,9/1/2015 13:04,GFDL_ESM2G,pr,btang
3087,9/1/2015 13:04,GFDL_ESM2G,clt,btang
3088,9/1/2015 13:04,GISS_E2-H,ta,lei
3089,9/1/2015 13:05,argo_argo,ot,lei
3089,9/1/2015 13:05,gfdl_esm2g,pr,lei
3090,9/1/2015 13:06,NASA_AVISO,zos,btang
3091,9/1/2015 13:06,argo_argo,ot,btang
3092,9/1/2015 13:08,GFDL_ESM2G,pr,admin
3093,9/1/2015 13:15,GFDL_ESM2G,pr,jteixeira
3095,9/1/2015 13:16,GFDL_ESM2G,pr,jteixeira
3096,9/1/2015 13:19,GFDL_ESM2G,ta,jteixeira
3097,9/1/2015 13:24,GFDL_ESM2G,pr,lei
3099,9/1/2015 13:25,GFDL_ESM2G,ta,lei
3100,9/1/2015 13:25,gfdl_esm2g,pr,lei
3101,9/1/2015 13:25,GFDL_ESM2G,pr,admin
3102,9/1/2015 13:26,argo_argo,ot,jteixeira
3102,9/1/2015 13:26,gfdl_esm2g,tos,jteixeira
3103,9/1/2015 13:34,gfdl_esm2g,clt,jteixeira
3103,9/1/2015 13:34,gfdl_esm2g,sfcWind,jteixeira
3103,9/1/2015 13:34,gfdl_esm2g,ts,jteixeira
3104,9/1/2015 13:35,gfdl_esm2g,clt,jteixeira
3104,9/1/2015 13:35,gfdl_esm2g,sfcWind,jteixeira
3104,9/1/2015 13:35,gfdl_esm2g,ts,jteixeira
3105,9/1/2015 13:36,gfdl_esm2g,clt,jteixeira
3105,9/1/2015 13:36,gfdl_esm2g,ts,jteixeira
3105,9/1/2015 13:36,gfdl_esm2g,vas,jteixeira
3106,9/1/2015 13:36,GFDL_ESM2G,sfcWind,jteixeira
3107,9/1/2015 13:36,gfdl_esm2g,pr,lei
3108,9/1/2015 13:36,gfdl_esm2g,clt,jteixeira
3108,9/1/2015 13:36,gfdl_esm2g,sfcWind,jteixeira
3108,9/1/2015 13:36,gfdl_esm2g,ts,jteixeira
3109,9/1/2015 13:36,gfdl_esm2g,pr,lei
3110,9/1/2015 13:37,gfdl_esm2g,pr,lei
3111,9/1/2015 13:37,GFDL_ESM2G,ta,lei
3112,9/1/2015 13:37,gfdl_esm2g,sfcWind,jteixeira
3112,9/1/2015 13:37,gfdl_esm2g,uas,jteixeira
3113,9/1/2015 13:38,gfdl_esm2g,sfcWind,jteixeira
3113,9/1/2015 13:38,gfdl_esm2g,ts,jteixeira
3114,9/1/2015 13:40,gfdl_esm2g,clt,admin
3114,9/1/2015 13:40,gfdl_esm2g,sfcWind,admin
3114,9/1/2015 13:40,gfdl_esm2g,tos,admin
3115,9/1/2015 13:43,gfdl_esm2g,clt,jteixeira
3115,9/1/2015 13:43,gfdl_esm2g,pr,jteixeira
3117,9/1/2015 13:43,GFDL_ESM2G,ta,btang
3118,9/1/2015 13:43,gfdl_esm2g,clt,jteixeira
3118,9/1/2015 13:43,gfdl_esm2g,wap,jteixeira
3119,9/1/2015 13:45,gfdl_esm2g,clt,jteixeira
3119,9/1/2015 13:45,gfdl_esm2g,wap,jteixeira
3120,9/1/2015 13:45,gfdl_esm2g,clt,btang
3120,9/1/2015 13:45,gfdl_esm2g,pr,btang
3120,9/1/2015 13:45,gfdl_esm2g,uas,btang
3121,9/1/2015 13:46,gfdl_esm2g,clt,jteixeira
3121,9/1/2015 13:46,gfdl_esm2g,ts,jteixeira
3121,9/1/2015 13:46,gfdl_esm2g,wap,jteixeira
3122,9/1/2015 13:46,gfdl_esm2g,clt,jteixeira
3122,9/1/2015 13:46,gfdl_esm2g,tos,jteixeira
3122,9/1/2015 13:46,gfdl_esm2g,wap,jteixeira
3123,9/1/2015 13:46,gfdl_esm2g,clt,btang
3123,9/1/2015 13:46,gfdl_esm2g,tos,btang
3123,9/1/2015 13:46,gfdl_esm2g,uas,btang
3124,9/1/2015 13:47,gfdl_esm2g,clt,btang
3124,9/1/2015 13:47,gfdl_esm2g,sfcWind,btang
3124,9/1/2015 13:47,gfdl_esm2g,tos,btang
3125,9/1/2015 13:48,gfdl_esm2g,pr,jteixeira
3125,9/1/2015 13:48,gfdl_esm2g,tos,jteixeira
3126,9/1/2015 13:49,gfdl_esm2g,clt,jteixeira
3126,9/1/2015 13:49,nasa_modis,clt,jteixeira
3127,9/1/2015 13:53,gfdl_esm2g,clt,jteixeira
3127,9/1/2015 13:53,nasa_modis,clt,jteixeira
3128,9/1/2015 13:51,NASA_TRMM,pr,jteixeira
3129,9/1/2015 14:18,gfdl_esm2g,pr,fcannon
3129,9/1/2015 14:18,ncar_cam5,pr,fcannon
3130,9/1/2015 14:25,GFDL_ESM2G,clt,jteixeira
3132,9/1/2015 14:26,NASA_GRACE,zl,fcannon
3133,9/1/2015 14:27,NASA_GRACE,zl,fcannon
3134,9/1/2015 14:27,gfdl_esm2g,clt,jteixeira
3134,9/1/2015 14:27,nasa_modis,clt,jteixeira
3135,9/1/2015 14:25,NASA_TRMM,pr,kwillmot
3138,9/1/2015 14:27,NASA_TRMM,pr,kwillmot
3136,9/1/2015 14:27,NASA_TRMM,pr,kwillmot
3140,9/1/2015 14:27,NASA_TRMM,pr,kwillmot
3139,9/1/2015 14:25,NASA_TRMM,pr,kwillmot
3137,9/1/2015 14:26,NASA_TRMM,pr,kwillmot
3141,9/1/2015 14:27,NASA_TRMM,pr,kwillmot
3142,9/1/2015 14:28,NASA_MODIS,clt,fcannon
3143,9/1/2015 14:28,NASA_MODIS,clt,fcannon
3144,9/1/2015 14:28,NASA_TRMM,pr,kwillmot
3145,9/1/2015 14:29,NASA_GPCP,pr,kwillmot
3146,9/1/2015 14:29,gfdl_esm2g,ta,jteixeira
3147,9/1/2015 14:29,NASA_GPCP,pr,kwillmot
3148,9/1/2015 14:40,NASA_GPCP,pr,kwillmot
3149,9/1/2015 14:45,gfdl_esm2g,pr,btang
3149,9/1/2015 14:45,gfdl_esm2g,sfcWind,btang
3150,9/1/2015 14:46,gfdl_esm2g,sfcWind,btang
3150,9/1/2015 14:46,gfdl_esm2g,ts,btang
3150,9/1/2015 14:46,gfdl_esm2g,vas,btang
3151,9/1/2015 14:46,gfdl_esm2g,sfcWind,btang
3151,9/1/2015 14:46,gfdl_esm2g,tos,btang
3151,9/1/2015 14:46,gfdl_esm2g,vas,btang
3152,9/1/2015 14:52,gfdl_esm2g,pr,btang
3152,9/1/2015 14:52,gfdl_esm2g,sfcWind,btang
3153,9/1/2015 14:52,gfdl_esm2g,sfcWind,btang
3153,9/1/2015 14:52,gfdl_esm2g,vas,btang
3154,9/1/2015 14:56,GFDL_ESM2G,pr,admin
3155,9/1/2015 14:57,gfdl_esm2g,sfcWind,btang
3156,9/1/2015 15:13,NASA_GRACE,zl,nkille
3157,9/1/2015 15:14,NASA_GRACE,zl,nkille
3158,9/1/2015 15:14,NASA_MODIS,lai,kwillmot
3159,9/1/2015 15:15,NASA_GRACE,zl,nkille
3160,9/1/2015 15:15,NASA_MODIS,lai,kwillmot
3161,9/1/2015 15:15,NCAR_CAM5,clt,nkille
3162,9/1/2015 15:17,NASA_MODIS,lai,nkille
3164,9/1/2015 15:18,NCAR_CAM5,pr,jnanteza
3165,9/1/2015 15:20,GFDL_ESM2G,ta,nkille
3166,9/1/2015 15:20,GFDL_ESM2G,pr,ksauter
3167,9/1/2015 15:24,GFDL_ESM2G,pr,jgristey
3168,9/1/2015 15:31,GFDL_ESM2G,pr,caquilinger
3169,9/1/2015 15:33,GFDL_ESM2G,pr,fcannon
3170,9/1/2015 15:37,NASA_CERES,rsut,jgristey
3171,9/1/2015 15:37,GFDL_ESM2G,pr,fpolverari
3172,9/1/2015 15:41,NASA_GRACE,zl,jnanteza
3173,9/1/2015 15:42,NASA_GRACE,zl,jnanteza
3174,9/1/2015 15:42,NASA_GRACE,zl,kneff
3175,9/1/2015 15:42,NASA_GRACE,zl,jnanteza
3176,9/1/2015 15:43,NASA_GRACE,zo,jnanteza
3177,9/1/2015 15:43,NASA_MODIS,clt,ksauter
3178,9/1/2015 15:43,NASA_MODIS,clt,ksauter
3179,9/1/2015 15:44,NASA_GRACE,zl,jnanteza
3180,9/1/2015 15:44,NASA_CERES,rsds,kwillmot
3181,9/1/2015 15:44,NASA_AMSRE,tos,ksauter
3182,9/1/2015 15:45,NASA_AMSRE,tos,ksauter
3183,9/1/2015 15:45,GFDL_ESM2G,tos,emaroon
3184,9/1/2015 15:45,NASA_MODIS,lai,nkille
3185,9/1/2015 15:45,NASA_CERES,rsdt,jgristey
3186,9/1/2015 15:45,NASA_AMSRE,tos,ksauter
3187,9/1/2015 15:46,NASA_CERES,rsdt,jgristey
3188,9/1/2015 15:46,GFDL_ESM2G,pr,emaroon
3189,9/1/2015 15:44,NASA_TRMM,pr,emaroon
3190,9/1/2015 15:45,NASA_TRMM,pr,emaroon
3191,9/1/2015 15:46,NASA_CERES,rsut,jgristey
3192,9/1/2015 15:46,GFDL_ESM2G,pr,emaroon
3193,9/1/2015 15:45,NASA_TRMM,pr,ksauter
3194,9/1/2015 15:48,GFDL_ESM2G,tos,emaroon
3195,9/1/2015 15:47,NASA_TRMM,pr,emaroon
3196,9/1/2015 15:47,NASA_GRACE,zl,rbuchholz
3197,9/1/2015 15:48,NASA_GRACE,zl,rbuchholz
3198,9/1/2015 15:48,NASA_AMSRE,tos,ksauter
3199,9/1/2015 15:48,NASA_GRACE,zl,rbuchholz
3200,9/1/2015 15:48,NASA_CERES,rsds,kwillmot
3201,9/1/2015 15:48,ARGO_ARGO,ot,caquilinger
3202,9/1/2015 15:47,ARGO_ARGO,ot,caquilinger
3203,9/1/2015 15:49,NASA_GRACE,zl,nkille
3204,9/1/2015 15:49,NASA_GRACE,zl,kwillmot
3205,9/1/2015 15:50,NASA_GRACE,zl,kneff
3206,9/1/2015 15:50,NASA_GRACE,zo,nkille
3207,9/1/2015 15:48,NASA_TRMM,pr,jnanteza
3208,9/1/2015 15:50,NASA_GPCP,pr,emaroon
3209,9/1/2015 15:50,NASA_GRACE,zl,jnanteza
3210,9/1/2015 15:49,NASA_TRMM,pr,rbuchholz
3211,9/1/2015 15:50,NASA_AMSRE,tos,abeatriz
3212,9/1/2015 15:51,NASA_MODIS,clt,jnanteza
3213,9/1/2015 15:52,NASA_TRMM,pr,jnanteza
3214,9/1/2015 15:52,NASA_GRACE,zl,jnanteza
3215,9/1/2015 15:52,ARGO_ARGO,ot,caquilinger
3216,9/1/2015 15:52,NASA_GRACE,zl,jnanteza
3217,9/1/2015 15:53,NASA_GRACE,zl,jnanteza
3218,9/1/2015 15:54,NASA_AMSRE,tos,abeatriz
3219,9/1/2015 15:54,GFDL_ESM2G,ta,caquilinger
3220,9/1/2015 15:54,GFDL_ESM2G,ta,caquilinger
3221,9/1/2015 15:54,NASA_GRACE,zl,jnanteza
3222,9/1/2015 15:54,NASA_GPCP,pr,emaroon
3223,9/1/2015 15:55,NASA_GRACE,zl,jteixeira
3225,9/1/2015 15:55,NASA_GPCP,pr,emaroon
3226,9/1/2015 15:55,NASA_MODIS,lai,kwillmot
3227,9/1/2015 15:55,NASA_GRACE,zl,htseng
3229,9/1/2015 15:55,ECMWF_interim,tos,kneff
3230,9/1/2015 15:55,NASA_GRACE,zo,jteixeira
3231,9/1/2015 15:56,GFDL_ESM2G,ta,caquilinger
3232,9/1/2015 15:56,NASA_GPCP,pr,emaroon
3233,9/1/2015 15:56,ECMWF_interim,tos,jnanteza
3234,9/1/2015 15:56,NASA_MODIS,lai,nkille
3235,9/1/2015 15:56,ARGO_ARGO,ot,caquilinger
3236,9/1/2015 15:56,NASA_CERES,rlds,htseng
3237,9/1/2015 15:56,nasa_grace,zl,jteixeira
3238,9/1/2015 15:56,NASA_MODIS,lai,kwillmot
3239,9/1/2015 15:57,NASA_GRACE,zl,btang
3240,9/1/2015 15:57,NASA_MODIS,lai,kwillmot
3241,9/1/2015 15:57,NASA_CERES,rsdt,ksauter
3242,9/1/2015 15:56,ECMWF_interim,clt,ksauter
3243,9/1/2015 15:57,NASA_GPCP,pr,emaroon
3244,9/1/2015 15:57,NASA_GPCP,pr,emaroon
3245,9/1/2015 15:57,NASA_MODIS,lai,nkille
3246,9/1/2015 15:57,NASA_GRACE,zl,emaroon
3247,9/1/2015 15:57,NASA_MODIS,lai,kwillmot
3248,9/1/2015 15:55,NASA_TRMM,pr,htseng
3249,9/1/2015 15:57,NASA_CERES,rsdt,ksauter
3250,9/1/2015 15:58,NASA_MODIS,clt,emaroon
3251,9/1/2015 15:58,NASA_CERES,rsdt,ksauter
3252,9/1/2015 15:58,nasa_grace,zl,htseng
3253,9/1/2015 15:58,NASA_CERES,rsdt,ksauter
3254,9/1/2015 15:58,NASA_MODIS,lai,nkille
3255,9/1/2015 15:58,nasa_grace,zl,jnanteza
3256,9/1/2015 15:58,NASA_MODIS,lai,kwillmot
3257,9/1/2015 15:58,NASA_MODIS,lai,nkille
3258,9/1/2015 15:59,nasa_grace,zl,htseng
3259,9/1/2015 15:59,NASA_MODIS,lai,nkille
3260,9/1/2015 15:59,nasa_grace,zl,htseng
3260,9/1/2015 15:59,nasa_trmm,pr,htseng
3261,9/1/2015 15:59,ARGO_ARGO,ot,caquilinger
3262,9/1/2015 15:59,UKMO_HadGEM2-A,pr,fcannon
3263,9/1/2015 15:59,nasa_amsre,tos,ksauter
3263,9/1/2015 15:59,nasa_modis,clt,ksauter
3264,9/1/2015 15:59,NASA_GPCP,pr,emaroon
3265,9/1/2015 15:59,NASA_CERES,rlut,jgristey
3266,9/1/2015 15:59,NASA_CERES,rsus,ksauter
3267,9/1/2015 15:59,NASA_MODIS,lai,nkille
3268,9/1/2015 16:00,NASA_CERES,rsus,ksauter
3269,9/1/2015 16:00,NASA_MODIS,lai,nkille
3270,9/1/2015 16:00,NASA_MODIS,clt,emaroon
3271,9/1/2015 16:00,nasa_grace,zl,htseng
3271,9/1/2015 16:00,nasa_trmm,pr,htseng
3272,9/1/2015 16:00,nasa_grace,zl,jnanteza
3272,9/1/2015 16:00,nasa_trmm,pr,jnanteza
3273,9/1/2015 16:00,NASA_MODIS,clt,emaroon
3274,9/1/2015 16:00,NASA_AMSRE,tos,caquilinger
3275,9/1/2015 16:00,NASA_GPCP,pr,emaroon
3276,9/1/2015 16:01,NASA_CERES,rsus,ksauter
3277,9/1/2015 16:01,NASA_MODIS,clt,emaroon
3278,9/1/2015 16:01,GFDL_ESM2G,tos,fcannon
3279,9/1/2015 16:01,NASA_GPCP,pr,emaroon
3280,9/1/2015 16:01,nasa_grace,zl,htseng
3280,9/1/2015 16:01,nasa_trmm,pr,htseng
3281,9/1/2015 16:01,GFDL_ESM2G,tos,fcannon
3282,9/1/2015 16:01,NASA_GPCP,pr,emaroon
3283,9/1/2015 16:01,nasa_amsre,tos,ksauter
3283,9/1/2015 16:01,nasa_modis,clt,ksauter
3284,9/1/2015 16:01,CCCMA_CANAM4,clt,jbrodie
